run_id,module_name,category,status,critical,rows,latest_value,message,finished_at_utc
20260614T000316+0000,discovery_history,探索,success,False,203,2026-06-14T00:00:00+00:00,updated discovery_history.parquet,2026-06-14T00:08:11+00:00
20260614T000316+0000,discovery_performance,探索,success,False,564,2026-06-12T00:00:00+00:00,updated discovery_performance.parquet,2026-06-14T00:08:11+00:00
20260614T000316+0000,governance_summary,治理,success,False,4,,updated governance_summary.parquet,2026-06-14T00:08:11+00:00
20260614T000316+0000,sentiment_layer,情緒,success,False,5037,2026-06-12T00:00:00+00:00,updated sentiment.parquet,2026-06-14T00:08:14+00:00
20260614T000316+0000,market_event_windows,情緒,success,False,77,2026-05-26T00:00:00+00:00,updated market_event_windows.parquet,2026-06-14T00:08:14+00:00
20260614T000316+0000,kg_fact_events,知識圖譜,success,False,150,2026-06-13T15:20:00+00:00,updated kg/fact_events.parquet,2026-06-14T00:08:15+00:00
20260614T000316+0000,kg_narratives,知識圖譜,success,False,150,2026-06-13T15:20:00+00:00,updated kg/narrative_features.parquet,2026-06-14T00:08:15+00:00
20260614T000316+0000,kg_reactions,知識圖譜,success,False,496,2026-06-12T00:00:00+00:00,updated kg/market_reactions.parquet,2026-06-14T00:08:15+00:00
20260614T000316+0000,kg_links,知識圖譜,success,False,288,2026-06-14T00:08:14+00:00,updated kg/event_links.parquet,2026-06-14T00:08:15+00:00
20260614T000316+0000,kg_metadata,知識圖譜,success,False,1,2026-06-14T00:03:16+00:00,updated kg/kg_metadata.json,2026-06-14T00:08:15+00:00
20260614T000316+0000,prediction_log,模型,success,False,60,2026-06-12T00:00:00+00:00,updated prediction_log.csv,2026-06-14T00:08:17+00:00
20260614T000316+0000,lstm_features,模型,success,False,71,2026-05-13T00:00:00+00:00,updated lstm/lstm_features.parquet,2026-06-14T00:08:23+00:00
20260614T000316+0000,lstm_status,模型,success,False,71,2026-06-14T00:08:23+00:00,updated lstm status,2026-06-14T00:08:23+00:00
20260614T040214+0000,market_prices,主資料,success,True,120909,2026-06-12T00:00:00+00:00,updated prices.parquet,2026-06-14T04:06:14+00:00
20260614T040214+0000,market_macro,主資料,success,True,19387,2026-05-30T00:00:00+00:00,updated macro.parquet,2026-06-14T04:06:14+00:00
20260614T040214+0000,watchlist_news,新聞,success,True,120,2026-06-14T02:25:20+00:00,updated news.parquet,2026-06-14T04:06:19+00:00
20260614T040214+0000,international_news,新聞,success,False,37,2026-06-13T09:51:20+00:00,updated international_news.parquet,2026-06-14T04:06:21+00:00
20260614T040214+0000,discovery_news,探索,success,False,35,2026-06-13T08:00:31+00:00,updated discovery_news.parquet,2026-06-14T04:06:23+00:00
20260614T040214+0000,tsla_focus_news,專題,success,False,51,2026-06-13T20:33:16+00:00,updated tsla_keyword_news.parquet,2026-06-14T04:06:30+00:00
20260614T040214+0000,discovery_mentions,探索,success,False,9,2026-06-13T08:00:31+00:00,updated discovery_mentions.parquet,2026-06-14T04:06:44+00:00
20260614T040214+0000,discovery_candidates,探索,success,False,7,2026-06-14T04:02:14+00:00,updated discovery_candidates.parquet,2026-06-14T04:06:44+00:00
20260614T040214+0000,discovery_history,探索,success,False,203,2026-06-14T00:00:00+00:00,updated discovery_history.parquet,2026-06-14T04:06:44+00:00
20260614T040214+0000,discovery_performance,探索,success,False,564,2026-06-12T00:00:00+00:00,updated discovery_performance.parquet,2026-06-14T04:06:45+00:00
20260614T040214+0000,governance_summary,治理,success,False,4,,updated governance_summary.parquet,2026-06-14T04:06:45+00:00
20260614T040214+0000,sentiment_layer,情緒,success,False,5037,2026-06-12T00:00:00+00:00,updated sentiment.parquet,2026-06-14T04:06:48+00:00
20260614T040214+0000,market_event_windows,情緒,success,False,77,2026-05-26T00:00:00+00:00,updated market_event_windows.parquet,2026-06-14T04:06:48+00:00
20260614T040214+0000,kg_fact_events,知識圖譜,success,False,151,2026-06-14T02:25:20+00:00,updated kg/fact_events.parquet,2026-06-14T04:06:49+00:00
20260614T040214+0000,kg_narratives,知識圖譜,success,False,151,2026-06-14T02:25:20+00:00,updated kg/narrative_features.parquet,2026-06-14T04:06:49+00:00
20260614T040214+0000,kg_reactions,知識圖譜,success,False,480,2026-06-12T00:00:00+00:00,updated kg/market_reactions.parquet,2026-06-14T04:06:49+00:00
20260614T040214+0000,kg_links,知識圖譜,success,False,277,2026-06-14T04:06:48+00:00,updated kg/event_links.parquet,2026-06-14T04:06:49+00:00
20260614T040214+0000,kg_metadata,知識圖譜,success,False,1,2026-06-14T04:02:14+00:00,updated kg/kg_metadata.json,2026-06-14T04:06:49+00:00
20260614T040214+0000,prediction_log,模型,success,False,60,2026-06-12T00:00:00+00:00,updated prediction_log.csv,2026-06-14T04:06:51+00:00
20260614T040214+0000,lstm_features,模型,success,False,71,2026-05-13T00:00:00+00:00,updated lstm/lstm_features.parquet,2026-06-14T04:06:57+00:00
20260614T040214+0000,lstm_status,模型,success,False,71,2026-06-14T04:06:57+00:00,updated lstm status,2026-06-14T04:06:57+00:00
20260614T093359+0000,market_prices,主資料,success,True,120909,2026-06-12T00:00:00+00:00,updated prices.parquet,2026-06-14T09:38:08+00:00
20260614T093359+0000,market_macro,主資料,success,True,19387,2026-05-30T00:00:00+00:00,updated macro.parquet,2026-06-14T09:38:08+00:00
20260614T093359+0000,watchlist_news,新聞,success,True,120,2026-06-13T17:18:26+00:00,updated news.parquet,2026-06-14T09:38:13+00:00
20260614T093359+0000,international_news,新聞,success,False,35,2026-06-13T09:51:20+00:00,updated international_news.parquet,2026-06-14T09:38:15+00:00
20260614T093359+0000,discovery_news,探索,success,False,35,2026-06-13T08:00:31+00:00,updated discovery_news.parquet,2026-06-14T09:38:17+00:00
20260614T093359+0000,tsla_focus_news,專題,success,False,51,2026-06-13T20:33:16+00:00,updated tsla_keyword_news.parquet,2026-06-14T09:38:24+00:00
20260614T093359+0000,discovery_mentions,探索,success,False,5,2026-06-13T08:00:31+00:00,updated discovery_mentions.parquet,2026-06-14T09:38:40+00:00
20260614T093359+0000,discovery_candidates,探索,success,False,3,2026-06-14T09:33:59+00:00,updated discovery_candidates.parquet,2026-06-14T09:38:40+00:00
20260614T093359+0000,discovery_history,探索,success,False,199,2026-06-14T00:00:00+00:00,updated discovery_history.parquet,2026-06-14T09:38:40+00:00
20260614T093359+0000,discovery_performance,探索,success,False,564,2026-06-12T00:00:00+00:00,updated discovery_performance.parquet,2026-06-14T09:38:40+00:00
20260614T093359+0000,governance_summary,治理,success,False,4,,updated governance_summary.parquet,2026-06-14T09:38:40+00:00
20260614T093359+0000,sentiment_layer,情緒,success,False,5037,2026-06-12T00:00:00+00:00,updated sentiment.parquet,2026-06-14T09:38:44+00:00
20260614T093359+0000,market_event_windows,情緒,success,False,77,2026-05-26T00:00:00+00:00,updated market_event_windows.parquet,2026-06-14T09:38:44+00:00
20260614T093359+0000,kg_fact_events,知識圖譜,success,False,149,2026-06-13T17:18:26+00:00,updated kg/fact_events.parquet,2026-06-14T09:38:46+00:00
20260614T093359+0000,kg_narratives,知識圖譜,success,False,149,2026-06-13T17:18:26+00:00,updated kg/narrative_features.parquet,2026-06-14T09:38:46+00:00
20260614T093359+0000,kg_reactions,知識圖譜,success,False,464,2026-06-12T00:00:00+00:00,updated kg/market_reactions.parquet,2026-06-14T09:38:46+00:00
20260614T093359+0000,kg_links,知識圖譜,success,False,280,2026-06-14T09:38:44+00:00,updated kg/event_links.parquet,2026-06-14T09:38:46+00:00
20260614T093359+0000,kg_metadata,知識圖譜,success,False,1,2026-06-14T09:33:59+00:00,updated kg/kg_metadata.json,2026-06-14T09:38:46+00:00
20260614T093359+0000,prediction_log,模型,success,False,60,2026-06-12T00:00:00+00:00,updated prediction_log.csv,2026-06-14T09:38:47+00:00
20260614T093359+0000,lstm_features,模型,success,False,71,2026-05-13T00:00:00+00:00,updated lstm/lstm_features.parquet,2026-06-14T09:38:54+00:00
20260614T093359+0000,lstm_status,模型,success,False,71,2026-06-14T09:38:54+00:00,updated lstm status,2026-06-14T09:38:54+00:00
20260614T140206+0000,market_prices,主資料,success,True,120909,2026-06-12T00:00:00+00:00,updated prices.parquet,2026-06-14T14:06:04+00:00
20260614T140206+0000,market_macro,主資料,success,True,19387,2026-05-30T00:00:00+00:00,updated macro.parquet,2026-06-14T14:06:04+00:00
20260614T140206+0000,watchlist_news,新聞,success,True,120,2026-06-14T12:15:24+00:00,updated news.parquet,2026-06-14T14:06:11+00:00
20260614T140206+0000,international_news,新聞,success,False,35,2026-06-13T09:51:20+00:00,updated international_news.parquet,2026-06-14T14:06:13+00:00
20260614T140206+0000,discovery_news,探索,success,False,35,2026-06-13T01:04:31+00:00,updated discovery_news.parquet,2026-06-14T14:06:15+00:00
20260614T140206+0000,tsla_focus_news,專題,success,False,51,2026-06-13T20:33:16+00:00,updated tsla_keyword_news.parquet,2026-06-14T14:06:23+00:00
20260614T140206+0000,discovery_mentions,探索,success,False,4,2026-06-13T01:04:31+00:00,updated discovery_mentions.parquet,2026-06-14T14:06:35+00:00
20260614T140206+0000,discovery_candidates,探索,success,False,3,2026-06-14T14:02:06+00:00,updated discovery_candidates.parquet,2026-06-14T14:06:35+00:00
20260614T140206+0000,discovery_history,探索,success,False,199,2026-06-14T00:00:00+00:00,updated discovery_history.parquet,2026-06-14T14:06:35+00:00
20260614T140206+0000,discovery_performance,探索,success,False,564,2026-06-12T00:00:00+00:00,updated discovery_performance.parquet,2026-06-14T14:06:35+00:00
20260614T140206+0000,governance_summary,治理,success,False,4,,updated governance_summary.parquet,2026-06-14T14:06:35+00:00
20260614T140206+0000,sentiment_layer,情緒,success,False,5037,2026-06-12T00:00:00+00:00,updated sentiment.parquet,2026-06-14T14:06:38+00:00
20260614T140206+0000,market_event_windows,情緒,success,False,77,2026-05-26T00:00:00+00:00,updated market_event_windows.parquet,2026-06-14T14:06:38+00:00
20260614T140206+0000,kg_fact_events,知識圖譜,success,False,149,2026-06-14T12:15:24+00:00,updated kg/fact_events.parquet,2026-06-14T14:06:39+00:00
20260614T140206+0000,kg_narratives,知識圖譜,success,False,149,2026-06-14T12:15:24+00:00,updated kg/narrative_features.parquet,2026-06-14T14:06:39+00:00
20260614T140206+0000,kg_reactions,知識圖譜,success,False,464,2026-06-12T00:00:00+00:00,updated kg/market_reactions.parquet,2026-06-14T14:06:39+00:00
20260614T140206+0000,kg_links,知識圖譜,success,False,280,2026-06-14T14:06:38+00:00,updated kg/event_links.parquet,2026-06-14T14:06:39+00:00
20260614T140206+0000,kg_metadata,知識圖譜,success,False,1,2026-06-14T14:02:06+00:00,updated kg/kg_metadata.json,2026-06-14T14:06:39+00:00
20260614T140206+0000,prediction_log,模型,success,False,60,2026-06-12T00:00:00+00:00,updated prediction_log.csv,2026-06-14T14:06:41+00:00
20260614T140206+0000,lstm_features,模型,success,False,71,2026-05-13T00:00:00+00:00,updated lstm/lstm_features.parquet,2026-06-14T14:06:46+00:00
20260614T140206+0000,lstm_status,模型,success,False,71,2026-06-14T14:06:46+00:00,updated lstm status,2026-06-14T14:06:46+00:00
20260614T192634+0000,market_prices,主資料,success,True,120909,2026-06-12T00:00:00+00:00,updated prices.parquet,2026-06-14T19:30:38+00:00
20260614T192634+0000,market_macro,主資料,success,True,19387,2026-05-30T00:00:00+00:00,updated macro.parquet,2026-06-14T19:30:38+00:00
20260614T192634+0000,watchlist_news,新聞,success,True,112,2026-06-14T08:44:42+00:00,updated news.parquet,2026-06-14T19:30:45+00:00
20260614T192634+0000,international_news,新聞,success,False,36,2026-06-13T09:51:20+00:00,updated international_news.parquet,2026-06-14T19:30:47+00:00
20260614T192634+0000,discovery_news,探索,success,False,35,2026-06-13T01:04:31+00:00,updated discovery_news.parquet,2026-06-14T19:30:49+00:00
20260614T192634+0000,tsla_focus_news,專題,success,False,50,2026-06-14T14:57:51+00:00,updated tsla_keyword_news.parquet,2026-06-14T19:30:56+00:00
20260614T192634+0000,discovery_mentions,探索,success,False,5,2026-06-13T01:04:31+00:00,updated discovery_mentions.parquet,2026-06-14T19:31:15+00:00
20260614T192634+0000,discovery_candidates,探索,success,False,4,2026-06-14T19:26:34+00:00,updated discovery_candidates.parquet,2026-06-14T19:31:15+00:00
20260614T192634+0000,discovery_history,探索,success,False,200,2026-06-14T00:00:00+00:00,updated discovery_history.parquet,2026-06-14T19:31:15+00:00
20260614T192634+0000,discovery_performance,探索,success,False,564,2026-06-12T00:00:00+00:00,updated discovery_performance.parquet,2026-06-14T19:31:15+00:00
20260614T192634+0000,governance_summary,治理,success,False,4,,updated governance_summary.parquet,2026-06-14T19:31:15+00:00
20260614T192634+0000,sentiment_layer,情緒,success,False,5037,2026-06-12T00:00:00+00:00,updated sentiment.parquet,2026-06-14T19:31:18+00:00
20260614T192634+0000,market_event_windows,情緒,success,False,77,2026-05-26T00:00:00+00:00,updated market_event_windows.parquet,2026-06-14T19:31:18+00:00
20260614T192634+0000,kg_fact_events,知識圖譜,success,False,144,2026-06-14T08:44:42+00:00,updated kg/fact_events.parquet,2026-06-14T19:31:19+00:00
20260614T192634+0000,kg_narratives,知識圖譜,success,False,144,2026-06-14T08:44:42+00:00,updated kg/narrative_features.parquet,2026-06-14T19:31:19+00:00
20260614T192634+0000,kg_reactions,知識圖譜,success,False,440,2026-06-12T00:00:00+00:00,updated kg/market_reactions.parquet,2026-06-14T19:31:19+00:00
20260614T192634+0000,kg_links,知識圖譜,success,False,272,2026-06-14T19:31:18+00:00,updated kg/event_links.parquet,2026-06-14T19:31:19+00:00
20260614T192634+0000,kg_metadata,知識圖譜,success,False,1,2026-06-14T19:26:34+00:00,updated kg/kg_metadata.json,2026-06-14T19:31:19+00:00
20260614T192634+0000,prediction_log,模型,success,False,60,2026-06-12T00:00:00+00:00,updated prediction_log.csv,2026-06-14T19:31:21+00:00
20260614T192634+0000,lstm_features,模型,success,False,71,2026-05-13T00:00:00+00:00,updated lstm/lstm_features.parquet,2026-06-14T19:31:26+00:00
20260614T192634+0000,lstm_status,模型,success,False,71,2026-06-14T19:31:26+00:00,updated lstm status,2026-06-14T19:31:26+00:00
20260615T000554+0000,market_prices,主資料,success,True,120892,2026-06-14T00:00:00+00:00,updated prices.parquet,2026-06-15T00:09:56+00:00
20260615T000554+0000,market_macro,主資料,success,True,19387,2026-05-30T00:00:00+00:00,updated macro.parquet,2026-06-15T00:09:56+00:00
20260615T000554+0000,watchlist_news,新聞,success,True,120,2026-06-14T19:50:00+00:00,updated news.parquet,2026-06-15T00:10:02+00:00
20260615T000554+0000,international_news,新聞,success,False,35,2026-06-14T23:28:04+00:00,updated international_news.parquet,2026-06-15T00:10:04+00:00
20260615T000554+0000,discovery_news,探索,success,False,35,2026-06-14T12:25:47+00:00,updated discovery_news.parquet,2026-06-15T00:10:05+00:00
20260615T000554+0000,tsla_focus_news,專題,success,False,47,2026-06-14T14:57:51+00:00,updated tsla_keyword_news.parquet,2026-06-15T00:10:13+00:00
20260615T000554+0000,discovery_mentions,探索,success,False,5,2026-06-12T14:08:50+00:00,updated discovery_mentions.parquet,2026-06-15T00:10:27+00:00
20260615T000554+0000,discovery_candidates,探索,success,False,4,2026-06-15T00:05:54+00:00,updated discovery_candidates.parquet,2026-06-15T00:10:27+00:00
20260615T000554+0000,discovery_history,探索,success,False,204,2026-06-15T00:00:00+00:00,updated discovery_history.parquet,2026-06-15T00:10:27+00:00
20260615T000554+0000,discovery_performance,探索,success,False,564,2026-06-12T00:00:00+00:00,updated discovery_performance.parquet,2026-06-15T00:10:27+00:00
20260615T000554+0000,governance_summary,治理,success,False,4,,updated governance_summary.parquet,2026-06-15T00:10:27+00:00
20260615T000554+0000,sentiment_layer,情緒,success,False,5037,2026-06-14T00:00:00+00:00,updated sentiment.parquet,2026-06-15T00:10:29+00:00
20260615T000554+0000,market_event_windows,情緒,success,False,77,2026-05-26T00:00:00+00:00,updated market_event_windows.parquet,2026-06-15T00:10:29+00:00
20260615T000554+0000,kg_fact_events,知識圖譜,success,False,149,2026-06-14T23:28:04+00:00,updated kg/fact_events.parquet,2026-06-15T00:10:30+00:00
20260615T000554+0000,kg_narratives,知識圖譜,success,False,149,2026-06-14T23:28:04+00:00,updated kg/narrative_features.parquet,2026-06-15T00:10:30+00:00
20260615T000554+0000,kg_reactions,知識圖譜,success,False,500,2026-06-14T00:00:00+00:00,updated kg/market_reactions.parquet,2026-06-15T00:10:30+00:00
20260615T000554+0000,kg_links,知識圖譜,success,False,282,2026-06-15T00:10:29+00:00,updated kg/event_links.parquet,2026-06-15T00:10:30+00:00
20260615T000554+0000,kg_metadata,知識圖譜,success,False,1,2026-06-15T00:05:54+00:00,updated kg/kg_metadata.json,2026-06-15T00:10:30+00:00
20260615T000554+0000,prediction_log,模型,success,False,60,2026-06-12T00:00:00+00:00,updated prediction_log.csv,2026-06-15T00:10:32+00:00
20260615T000554+0000,lstm_features,模型,success,False,71,2026-05-14T00:00:00+00:00,updated lstm/lstm_features.parquet,2026-06-15T00:10:36+00:00
20260615T000554+0000,lstm_status,模型,success,False,71,2026-06-15T00:10:36+00:00,updated lstm status,2026-06-15T00:10:36+00:00
20260615T041505+0000,market_prices,主資料,success,True,120892,2026-06-15T00:00:00+00:00,updated prices.parquet,2026-06-15T04:19:10+00:00
20260615T041505+0000,market_macro,主資料,success,True,19387,2026-05-30T00:00:00+00:00,updated macro.parquet,2026-06-15T04:19:10+00:00
20260615T041505+0000,watchlist_news,新聞,success,True,120,2026-06-14T23:34:17+00:00,updated news.parquet,2026-06-15T04:19:15+00:00
20260615T041505+0000,international_news,新聞,success,False,35,2026-06-15T00:00:22+00:00,updated international_news.parquet,2026-06-15T04:19:17+00:00
20260615T041505+0000,discovery_news,探索,success,False,35,2026-06-14T12:25:47+00:00,updated discovery_news.parquet,2026-06-15T04:19:19+00:00
20260615T041505+0000,tsla_focus_news,專題,success,False,49,2026-06-15T02:45:56+00:00,updated tsla_keyword_news.parquet,2026-06-15T04:19:26+00:00
20260615T041505+0000,discovery_mentions,探索,success,False,1,2026-06-09T23:01:43+00:00,updated discovery_mentions.parquet,2026-06-15T04:19:49+00:00
20260615T041505+0000,discovery_candidates,探索,fallback,False,4,2026-06-15T00:05:54+00:00,new frame is empty while previous cache has data,2026-06-15T04:19:49+00:00
20260615T041505+0000,discovery_history,探索,success,False,204,2026-06-15T00:00:00+00:00,updated discovery_history.parquet,2026-06-15T04:19:49+00:00
20260615T041505+0000,discovery_performance,探索,success,False,564,2026-06-12T00:00:00+00:00,updated discovery_performance.parquet,2026-06-15T04:19:49+00:00
20260615T041505+0000,governance_summary,治理,success,False,4,,updated governance_summary.parquet,2026-06-15T04:19:49+00:00
20260615T041505+0000,sentiment_layer,情緒,success,False,5037,2026-06-15T00:00:00+00:00,updated sentiment.parquet,2026-06-15T04:19:52+00:00
20260615T041505+0000,market_event_windows,情緒,success,False,77,2026-05-26T00:00:00+00:00,updated market_event_windows.parquet,2026-06-15T04:19:52+00:00
20260615T041505+0000,kg_fact_events,知識圖譜,success,False,149,2026-06-15T00:00:22+00:00,updated kg/fact_events.parquet,2026-06-15T04:19:53+00:00
20260615T041505+0000,kg_narratives,知識圖譜,success,False,149,2026-06-15T00:00:22+00:00,updated kg/narrative_features.parquet,2026-06-15T04:19:53+00:00
20260615T041505+0000,kg_reactions,知識圖譜,success,False,508,2026-06-15T00:00:00+00:00,updated kg/market_reactions.parquet,2026-06-15T04:19:53+00:00
20260615T041505+0000,kg_links,知識圖譜,success,False,285,2026-06-15T04:19:52+00:00,updated kg/event_links.parquet,2026-06-15T04:19:53+00:00
20260615T041505+0000,kg_metadata,知識圖譜,success,False,1,2026-06-15T04:15:05+00:00,updated kg/kg_metadata.json,2026-06-15T04:19:53+00:00
20260615T041505+0000,prediction_log,模型,success,False,60,2026-06-12T00:00:00+00:00,updated prediction_log.csv,2026-06-15T04:19:55+00:00
20260615T041505+0000,lstm_features,模型,success,False,71,2026-05-14T00:00:00+00:00,updated lstm/lstm_features.parquet,2026-06-15T04:19:59+00:00
20260615T041505+0000,lstm_status,模型,success,False,71,2026-06-15T04:19:59+00:00,updated lstm status,2026-06-15T04:19:59+00:00
20260615T121302+0000,market_prices,主資料,success,True,120893,2026-06-15T00:00:00+00:00,updated prices.parquet,2026-06-15T12:17:00+00:00
20260615T121302+0000,market_macro,主資料,success,True,19387,2026-05-30T00:00:00+00:00,updated macro.parquet,2026-06-15T12:17:00+00:00
20260615T121302+0000,watchlist_news,新聞,success,True,120,2026-06-15T01:49:43+00:00,updated news.parquet,2026-06-15T12:17:05+00:00
20260615T121302+0000,international_news,新聞,success,False,37,2026-06-15T11:45:05+00:00,updated international_news.parquet,2026-06-15T12:17:07+00:00
20260615T121302+0000,discovery_news,探索,success,False,35,2026-06-15T08:00:00+00:00,updated discovery_news.parquet,2026-06-15T12:17:09+00:00
20260615T121302+0000,tsla_focus_news,專題,success,False,52,2026-06-15T02:45:56+00:00,updated tsla_keyword_news.parquet,2026-06-15T12:17:17+00:00
20260615T121302+0000,discovery_mentions,探索,success,False,6,2026-06-15T08:00:00+00:00,updated discovery_mentions.parquet,2026-06-15T12:17:29+00:00
20260615T121302+0000,discovery_candidates,探索,success,False,5,2026-06-15T12:13:02+00:00,updated discovery_candidates.parquet,2026-06-15T12:17:29+00:00
20260615T121302+0000,discovery_history,探索,success,False,205,2026-06-15T00:00:00+00:00,updated discovery_history.parquet,2026-06-15T12:17:29+00:00
20260615T121302+0000,discovery_performance,探索,success,False,564,2026-06-12T00:00:00+00:00,updated discovery_performance.parquet,2026-06-15T12:17:29+00:00
20260615T121302+0000,governance_summary,治理,success,False,4,,updated governance_summary.parquet,2026-06-15T12:17:29+00:00
20260615T121302+0000,sentiment_layer,情緒,success,False,5037,2026-06-15T00:00:00+00:00,updated sentiment.parquet,2026-06-15T12:17:33+00:00
20260615T121302+0000,market_event_windows,情緒,success,False,77,2026-05-26T00:00:00+00:00,updated market_event_windows.parquet,2026-06-15T12:17:33+00:00
20260615T121302+0000,kg_fact_events,知識圖譜,success,False,151,2026-06-15T11:45:05+00:00,updated kg/fact_events.parquet,2026-06-15T12:17:35+00:00
20260615T121302+0000,kg_narratives,知識圖譜,success,False,151,2026-06-15T11:45:05+00:00,updated kg/narrative_features.parquet,2026-06-15T12:17:35+00:00
20260615T121302+0000,kg_reactions,知識圖譜,success,False,512,2026-06-15T00:00:00+00:00,updated kg/market_reactions.parquet,2026-06-15T12:17:35+00:00
20260615T121302+0000,kg_links,知識圖譜,success,False,296,2026-06-15T12:17:34+00:00,updated kg/event_links.parquet,2026-06-15T12:17:35+00:00
20260615T121302+0000,kg_metadata,知識圖譜,success,False,1,2026-06-15T12:13:02+00:00,updated kg/kg_metadata.json,2026-06-15T12:17:35+00:00
20260615T121302+0000,prediction_log,模型,success,False,60,2026-06-12T00:00:00+00:00,updated prediction_log.csv,2026-06-15T12:17:37+00:00
20260615T121302+0000,lstm_features,模型,success,False,71,2026-05-14T00:00:00+00:00,updated lstm/lstm_features.parquet,2026-06-15T12:17:43+00:00
20260615T121302+0000,lstm_status,模型,success,False,71,2026-06-15T12:17:43+00:00,updated lstm status,2026-06-15T12:17:43+00:00
20260615T205502+0000,market_prices,主資料,success,True,120922,2026-06-15T00:00:00+00:00,updated prices.parquet,2026-06-15T20:59:00+00:00
20260615T205502+0000,market_macro,主資料,success,True,19387,2026-05-30T00:00:00+00:00,updated macro.parquet,2026-06-15T20:59:00+00:00
20260615T205502+0000,watchlist_news,新聞,success,True,120,2026-06-15T18:56:55+00:00,updated news.parquet,2026-06-15T20:59:07+00:00
20260615T205502+0000,international_news,新聞,success,False,37,2026-06-15T20:55:00+00:00,updated international_news.parquet,2026-06-15T20:59:09+00:00
20260615T205502+0000,discovery_news,探索,success,False,32,2026-06-15T13:49:37+00:00,updated discovery_news.parquet,2026-06-15T20:59:11+00:00
20260615T205502+0000,tsla_focus_news,專題,success,False,50,2026-06-15T19:40:30+00:00,updated tsla_keyword_news.parquet,2026-06-15T20:59:20+00:00
20260615T205502+0000,discovery_mentions,探索,success,False,5,2026-06-15T13:49:37+00:00,updated discovery_mentions.parquet,2026-06-15T20:59:33+00:00
20260615T205502+0000,discovery_candidates,探索,success,False,4,2026-06-15T20:55:02+00:00,updated discovery_candidates.parquet,2026-06-15T20:59:33+00:00
20260615T205502+0000,discovery_history,探索,success,False,204,2026-06-15T00:00:00+00:00,updated discovery_history.parquet,2026-06-15T20:59:33+00:00
20260615T205502+0000,discovery_performance,探索,success,False,612,2026-06-15T00:00:00+00:00,updated discovery_performance.parquet,2026-06-15T20:59:33+00:00
20260615T205502+0000,governance_summary,治理,success,False,4,,updated governance_summary.parquet,2026-06-15T20:59:33+00:00
20260615T205502+0000,sentiment_layer,情緒,success,False,5037,2026-06-15T00:00:00+00:00,updated sentiment.parquet,2026-06-15T20:59:35+00:00
20260615T205502+0000,market_event_windows,情緒,success,False,77,2026-05-26T00:00:00+00:00,updated market_event_windows.parquet,2026-06-15T20:59:35+00:00
20260615T205502+0000,kg_fact_events,知識圖譜,success,False,149,2026-06-15T20:55:00+00:00,updated kg/fact_events.parquet,2026-06-15T20:59:37+00:00
20260615T205502+0000,kg_narratives,知識圖譜,success,False,149,2026-06-15T20:55:00+00:00,updated kg/narrative_features.parquet,2026-06-15T20:59:37+00:00
20260615T205502+0000,kg_reactions,知識圖譜,success,False,508,2026-06-15T00:00:00+00:00,updated kg/market_reactions.parquet,2026-06-15T20:59:37+00:00
20260615T205502+0000,kg_links,知識圖譜,success,False,297,2026-06-15T20:59:35+00:00,updated kg/event_links.parquet,2026-06-15T20:59:37+00:00
20260615T205502+0000,kg_metadata,知識圖譜,success,False,1,2026-06-15T20:55:02+00:00,updated kg/kg_metadata.json,2026-06-15T20:59:37+00:00
20260615T205502+0000,prediction_log,模型,success,False,63,2026-06-15T00:00:00+00:00,updated prediction_log.csv,2026-06-15T20:59:38+00:00
20260615T205502+0000,lstm_features,模型,success,False,69,2026-05-14T00:00:00+00:00,updated lstm/lstm_features.parquet,2026-06-15T20:59:44+00:00
20260615T205502+0000,lstm_status,模型,success,False,69,2026-06-15T20:59:44+00:00,updated lstm status,2026-06-15T20:59:44+00:00
20260616T002816+0000,market_prices,主資料,success,True,120904,2026-06-15T00:00:00+00:00,updated prices.parquet,2026-06-16T00:32:14+00:00
20260616T002816+0000,market_macro,主資料,success,True,19387,2026-05-30T00:00:00+00:00,updated macro.parquet,2026-06-16T00:32:14+00:00
20260616T002816+0000,watchlist_news,新聞,success,True,120,2026-06-15T20:43:34+00:00,updated news.parquet,2026-06-16T00:32:20+00:00
20260616T002816+0000,international_news,新聞,success,False,37,2026-06-15T22:01:45+00:00,updated international_news.parquet,2026-06-16T00:32:22+00:00
20260616T002816+0000,discovery_news,探索,success,False,32,2026-06-15T20:03:00+00:00,updated discovery_news.parquet,2026-06-16T00:32:24+00:00
20260616T002816+0000,tsla_focus_news,專題,success,False,52,2026-06-15T17:37:00+00:00,updated tsla_keyword_news.parquet,2026-06-16T00:32:33+00:00
20260616T002816+0000,discovery_mentions,探索,success,False,5,2026-06-15T08:05:00+00:00,updated discovery_mentions.parquet,2026-06-16T00:32:46+00:00
20260616T002816+0000,discovery_candidates,探索,success,False,3,2026-06-16T00:28:16+00:00,updated discovery_candidates.parquet,2026-06-16T00:32:46+00:00
20260616T002816+0000,discovery_history,探索,success,False,207,2026-06-16T00:00:00+00:00,updated discovery_history.parquet,2026-06-16T00:32:46+00:00
20260616T002816+0000,discovery_performance,探索,success,False,612,2026-06-15T00:00:00+00:00,updated discovery_performance.parquet,2026-06-16T00:32:46+00:00
20260616T002816+0000,governance_summary,治理,success,False,4,,updated governance_summary.parquet,2026-06-16T00:32:46+00:00
